"","Report.Number","Supplemental.Number","Accident.Year","Accident.Date.Time","Operator.ID","Operator.Name","Pipeline.Facility.Name","Pipeline.Location","Pipeline.Type","Liquid.Type","Liquid.Subtype","Liquid.Name","Accident.City","Accident.County","Accident.State","Accident.Latitude","Accident.Longitude","Cause.Category","Cause.Subcategory","Unintentional.Release..Barrels.","Intentional.Release..Barrels.","Liquid.Recovery..Barrels.","Net.Loss..Barrels.","Liquid.Ignition","Liquid.Explosion","Pipeline.Shutdown","Shutdown.Date.Time","Restart.Date.Time","Public.Evacuations","Operator.Employee.Injuries","Property.Damage.Costs","Lost.Commodity.Costs","Public.Private.Property.Damage.Costs","Emergency.Response.Costs","Environmental.Remediation.Costs","Other.Costs","All.Costs"
"2140",20150246,20577,2015,"6/16/2015 5:00 PM",32109,"ONEOK NGL PIPELINE, LLC","NORTH SNYDER TO SNYDER STATION SCURRY 6""","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","SCURRY","TX",32.81384,-100.93662,"EXCAVATION DAMAGE","THIRD PARTY EXCAVATION DAMAGE",1609,85,0,1609,"NO","NO","YES","6/16/2015 17:05","6/20/2015 2:00",7,0,110000,33677,1500,2500,0,2000,149677
"2141",20150257,21377,2015,"6/18/2015 4:09 AM",31454,"NUSTAR LOGISTICS, L.P.","40P HOUSTON LPG PIPELINE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","VICTORIA","TX",28.57446,-96.93008,"CORROSION","EXTERNAL",8000,0,0,8000,"NO","NO","NO","","",0,0,648703,162120,120000,96840,0,14784,1042447
"2142",20150264,21431,2015,"6/18/2015 8:09 AM",31454,"NUSTAR LOGISTICS, L.P.","40P HOUSTON LPG PIPELINE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","MATAGORDA","TX",29.1425929,-95.9728079,"CORROSION","EXTERNAL",315,0,0,315,"NO","NO","NO","","",0,0,271645,6383,0,153556,0,7392,438976
"2145",20150263,20605,2015,"6/22/2015 12:58 PM",31174,"SHELL PIPELINE CO., L.P.","MANCHESTER PROYPYLENE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","PROPYLENE","PASADENA","HARRIS","TX",29.70687777,-95.24941107,"OTHER OUTSIDE FORCE DAMAGE","VEHICLE NOT ENGAGED IN EXCAVATION",4.71,760,0,4.71,"NO","NO","YES","6/22/2015 13:02","6/27/2015 1:45",0,0,1e+06,40000,0,2e+05,0,0,1240000
"2146",20150258,20595,2015,"6/22/2015 1:00 PM",26112,"VALERO REFINING-TEXAS L.P.","VALERO-SHELL TIE-IN","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","PROPYLENE","HOUSTON","HARRIS","TX",29.706862,-95.249419,"OTHER OUTSIDE FORCE DAMAGE","VEHICLE NOT ENGAGED IN EXCAVATION",976,0,0,976,"NO","NO","YES","6/22/2015 13:00","6/26/2015 15:15",0,0,62000,688000,0,0,0,26753,776753
"2151",20150265,20610,2015,"6/25/2015 3:00 PM",32109,"ONEOK NGL PIPELINE, LLC","ONEOK CAPITOL PUMP STATION (SITE #555)","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","CARTER","MT",45.238011,-104.199821,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",6,3.4,0,6,"NO","NO","NO","","",0,0,0,140,0,100,0,0,240
"2176",20150283,20660,2015,"7/20/2015 12:30 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","VALERO NORTH FORTY","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","PROPANE/PROPYLENE MIX","NORCO","ST. CHARLES","LA",29.9944083,-90.386475,"MATERIAL/WELD/EQUIP FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",0.6,0,0,0.6,"NO","NO","YES","7/20/2015 0:30","7/20/2015 9:00",0,0,100,20,0,0,0,0,120
"2180",20150294,20677,2015,"7/20/2015 8:58 PM",32099,"ENERGY TRANSFER COMPANY","EAST COYANOSA MEASUREMENT STATION","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","COYANOSA","PECOS","TX",31.1931,-102.9898,"MATERIAL/WELD/EQUIP FAILURE","THREADED CONNECTION/COUPLING FAILURE",27,0,0,27,"NO","NO","YES","7/20/2015 20:58","7/20/2015 23:52",0,0,100,200,0,300,0,0,600
"2183",20150293,20676,2015,"7/22/2015 6:57 PM",32109,"ONEOK NGL PIPELINE, LLC","EASTLAND TO WEATHERFORD 14""","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","PALO PINTO","TX",32.603333,-98.114722,"MATERIAL/WELD/EQUIP FAILURE","OTHER EQUIPMENT FAILURE",5,5,0,5,"NO","NO","YES","7/22/2015 19:10","7/25/2015 3:20",0,0,144000,135,0,2500,3340,0,149975
"2188",20150299,21299,2015,"7/27/2015 8:00 PM",31684,"PHILLIPS 66 PIPELINE LLC","HARDTNER STATION","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","BARBER","KS",37.057847,-98.965883,"INCORRECT OPERATION","INCORRECT INSTALLATION",1.6,24,0,1.6,"NO","NO","NO","","",0,0,1800,50,0,1500,0,0,3350
"2190",20150306,21002,2015,"7/28/2015 1:00 PM",31555,"KINDER MORGAN CO2 CO. LP","BLANCO STATION","ONSHORE","UNDERGROUND","CO2 (CARBON DIOXIDE)","","","BLOOMFIELD","SAN JUAN","NM",36.49701,-107.74874,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",17.3,3.3,0,17.3,"NO","NO","NO","","",0,0,16000,52,0,3000,0,0,19052
"2197",20150312,20705,2015,"8/1/2015 2:02 PM",26086,"SEADRIFT PIPELINE CORP","GCPL_LAVACA 2000 EXTENSION_10IN","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","PROPANE","MONT BELVIEU","CHAMBERS","TX",29.8441496,-94.9113855,"MATERIAL/WELD/EQUIP FAILURE","OTHER EQUIPMENT FAILURE",1.6,0,0,1.6,"NO","NO","NO","","",0,0,500,25,0,200,0,0,725
"2204",20150316,20833,2015,"8/6/2015 2:09 PM",30826,"WILLIAMS FIELD SERVICES","OVERLAND PASS PIPELINE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","GILL","WELD","CO",40.45772,-104.44393,"EXCAVATION DAMAGE","THIRD PARTY EXCAVATION DAMAGE",1300,0,0,1300,"YES","NO","YES","8/6/2015 15:40","8/9/2015 21:40",0,0,2e+05,1e+05,3e+05,20000,5000,0,625000
"2205",20150317,20869,2015,"8/9/2015 8:14 AM",30826,"WILLIAMS FIELD SERVICES","OVERLAND PASS PIPELINE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","OGALLAH","TREGO","KS",38.938778,-99.761363,"MATERIAL/WELD/EQUIP FAILURE","OTHER EQUIPMENT FAILURE",93.85,0,0,93.85,"NO","NO","YES","8/9/2015 8:14","8/9/2015 15:05",0,0,750,5000,0,250,0,0,6000
"2209",20150319,20799,2015,"8/11/2015 5:28 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC"," P89 - BUTANE MAINLINE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","BUTANE","PORT ARTHUR","JEFFERSON","TX",29.952028,-93.887943,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.6,25,0,0.6,"NO","NO","YES","8/11/2015 17:31","8/11/2015 21:00",0,0,25539,559,0,0,0,0,26098
"2210",20150321,21131,2015,"8/12/2015 9:24 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","MCLOUTH STATION","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","ETHANE/PROPANE","LEAVENWORTH","LEAVENWORTH COUNTY","KS",39.173564,-95.209343,"MATERIAL/WELD/EQUIP FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",3,20,0,3,"NO","NO","YES","8/12/2015 20:40","8/13/2015 17:00",0,0,6000,300,0,0,0,0,6300
"2217",20150330,20745,2015,"8/19/2015 4:38 PM",31613,"ENBRIDGE PIPELINES (EAST TEXAS) L.P.","AVINGER","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","LONE STAR","MORRIS","TX",32.907579,-94.715498,"NATURAL FORCE DAMAGE","LIGHTNING",0.1,0,0,0.1,"YES","NO","YES","8/19/2015 17:07","8/19/2015 20:00",0,0,8397,1,0,0,0,0,8398
"2220",20150334,21206,2015,"8/21/2015 1:14 PM",32109,"ONEOK NGL PIPELINE, LLC","ONEOK TXL0415C COAHOMA #1 10""","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","MITCHELL","TX",32.285819,-101.168947,"CORROSION","EXTERNAL",0.07,0,0,0.07,"NO","NO","YES","8/21/2015 13:20","8/23/2015 11:35",0,0,55000,3,0,0,0,0,55003
"2226",20150341,21018,2015,"8/25/2015 10:35 AM",31672,"CHAPARRAL ENERGY, LLC","COFFEYVILLE CO2 PIPELINE","ONSHORE","UNDERGROUND","CO2 (CARBON DIOXIDE)","","","","OSAGE","OK",36.800991,-96.642259,"CORROSION","EXTERNAL",28,1033,0,28,"NO","NO","NO","","",0,0,10000,65,0,0,0,0,10065
"2228",20150343,21948,2015,"8/25/2015 1:00 PM",32109,"ONEOK NGL PIPELINE, LLC","ONEOK WEST WINFREE STATION","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","ETHANE","MT. BELVIEU","CHAMBERS","TX",29.845934,-94.908022,"INCORRECT OPERATION","INCORRECT INSTALLATION",26,0,0,26,"NO","NO","YES","8/25/2015 13:06","8/25/2015 14:19",0,0,100,215,0,500,0,0,815
"2241",20150353,21028,2015,"9/3/2015 1:30 PM",18718,"SUNOCO PIPELINE L.P.","MARINER SOUTH","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","BEAUMONT","JEFFERSON","TX",30.015334,-94.221792,"OTHER OUTSIDE FORCE DAMAGE","VEHICLE NOT ENGAGED IN EXCAVATION",0.1,0,0,0.1,"NO","NO","YES","9/3/2015 13:35","9/5/2015 0:30",0,0,65000,1,0,85000,0,0,150001
"2245",20150356,21124,2015,"9/9/2015 9:00 AM",32147,"MARATHON PIPE LINE LLC","GALVESTON BAY REFINERY - CHOCOLATE BAYOU 8 INCH","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","HITCHCOCK","GALVESTON","TX",23.336784,-94.95822,"INCORRECT OPERATION","INCORRECT VALVE POSITION",75,1338,0,75,"NO","NO","YES","9/9/2015 10:33","9/11/2015 20:06",0,0,100,1200,0,70925,0,0,72225
"2253",20150364,21783,2015,"9/16/2015 9:34 PM",31174,"SHELL PIPELINE CO., L.P.","NORTH 20 - COALINGA TO AVON","ONSHORE","UNDERGROUND","CRUDE OIL","","","TRACY","SAN JOAQUIN","CA",37.72575,-121.55485,"MATERIAL/WELD/EQUIP FAILURE","MANUFACTURING-RELATED",900,0,800,100,"NO","NO","YES","9/16/2015 21:36","9/21/2015 19:45",0,0,3e+05,0,0,9e+05,0,0,1200000
"2265",20150371,20837,2015,"9/24/2015 12:45 PM",32109,"ONEOK NGL PIPELINE, LLC","TXL0365C #1-10"" CR 349 TO EASTLAND PIPELINE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","TAYLOR","TX",32.43048,-100.05672,"CORROSION","EXTERNAL",6,0,0,6,"NO","NO","YES","9/24/2015 11:09","9/27/2015 10:00",0,0,44975,155,0,250,88909,0,134289
"2269",20150377,20846,2015,"9/27/2015 11:02 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","FRONT RANGE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","BOISE CITY","CIMARRON COUNTY","OK",36.735435,-102.460064,"MATERIAL/WELD/EQUIP FAILURE","DEFECTIVE OR LOOSE TUBING/FITTING",20,0,0,20,"NO","NO","YES","9/27/2015 21:29","9/29/2015 7:19",0,0,100,1500,0,0,0,0,1600
"2282",20150386,20866,2015,"10/8/2015 5:20 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","ATEX","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","ETHANE","CANONSBURG","WASHINGTON","PA",40.262939,-80.263559,"INCORRECT OPERATION","INCORRECT VALVE POSITION",5,0,0,5,"NO","NO","YES","10/8/2015 17:20","10/12/2015 14:00",0,0,0,40,0,0,0,0,40
"2299",20150411,21146,2015,"10/19/2015 10:00 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","AEGIS PIPELINE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","ETHANE","SULPHUR","CALCASIEU","LA",30.164856,-93.35175,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.05,0,0,0.05,"NO","NO","NO","","",0,0,162000,1,0,0,0,0,162001
"2304",20150395,21135,2015,"10/22/2015 10:26 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","MESA FAIN LATERAL","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","MASTERSON","POTTER","TX",35.539578,-101.896958,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.5,0,0,0.5,"NO","NO","NO","","",0,0,20,50,0,0,0,0,70
"2326",20150441,20954,2015,"11/3/2015 10:28 AM",4430,"VALERO TERMINALING AND DISTRIBUTION COMPANY","FANNETT TERMINAL","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","JEFFERSON","TX",29.878747,-94.271826,"MATERIAL/WELD/EQUIP FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",24,0,0,24,"NO","NO","YES","11/3/2015 10:28","11/3/2015 11:13",0,0,0,547,0,0,0,0,547
"2327",20150444,21281,2015,"11/3/2015 11:20 AM",31672,"CHAPARRAL ENERGY, LLC","TEXOK CO2 PIPELINE","ONSHORE","UNDERGROUND","CO2 (CARBON DIOXIDE)","","","","BEAVER","OK",36.605085,-100.446363,"CORROSION","EXTERNAL",6,980,0,6,"NO","NO","YES","11/3/2015 14:15","11/4/2015 8:10",0,0,4000,5000,1000,0,0,0,10000
"2330",20150434,21708,2015,"11/4/2015 11:16 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","ROCKY MOUNTAIN NORTHWEST LATERAL","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","","UINTA","WY",41.437931,-110.814522,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0,0,0.2,"NO","NO","YES","11/4/2015 11:20","11/5/2015 10:24",0,0,27530,50,0,0,0,0,27580
"2335",20150445,21465,2015,"11/5/2015 6:00 PM",32109,"ONEOK NGL PIPELINE, LLC","ARBUCKLE PIPELINE - ENTERPRISE-TARGA DELIVERY","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","MT. BELVIEU","CHAMBERS","TX",29.86,-94.9017,"INCORRECT OPERATION","OTHER INCORRECT OPERATION",0.1,0,0,0.1,"YES","NO","NO","","",0,0,750,2,0,250,0,0,1002
"2337",20150435,21709,2015,"11/6/2015 1:23 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","ROCKY MOUNTAIN NORTHWEST LATERAL","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","","UINTA","WY",41.39281106,-110.8225257,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0,0,0.2,"NO","NO","YES","11/6/2015 13:52","11/23/2015 11:17",0,0,27530,50,0,0,0,0,27580
"2338",20150436,21710,2015,"11/7/2015 12:00 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","ROCKY MOUNTAIN NORTHWEST LATERAL","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","","UINTA","WY",41.38284113,-110.82225101,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0,0,0.2,"NO","NO","NO","","",0,0,27530,50,0,0,0,0,27580
"2345",20150437,21711,2015,"11/11/2015 12:15 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","ROCKY MOUNTAIN NORTHWEST LATERAL","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","","UINTA","WY",41.34767937,-110.82014826,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0,0,0.2,"NO","NO","NO","","",0,0,27530,50,0,0,0,0,27580
"2354",20150469,21490,2015,"11/20/2015 9:30 AM",31672,"CHAPARRAL ENERGY, LLC","COFFEYVILLE CO2 PIPELINE","ONSHORE","ABOVEGROUND","CO2 (CARBON DIOXIDE)","","","","OSAGE","OK",36.79693,-96.663049,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",1181,0,0,1181,"NO","NO","NO","","",0,0,25,2800,0,0,0,0,2825
"2364",20160002,21291,2015,"12/3/2015 10:12 AM",32099,"ENERGY TRANSFER COMPANY","SALT CREEK LATERAL","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","REEVES","TX",31.925091,-104.01825,"OTHER OUTSIDE FORCE DAMAGE","FIRE/EXPLOSION AS PRIMARY CAUSE",443,0,0,443,"NO","NO","YES","12/3/2015 11:00","",0,0,42500,7561,0,0,0,0,50061
"2372",20160007,21279,2015,"12/16/2015 11:20 AM",31672,"CHAPARRAL ENERGY, LLC","HOXBAR CO2 PIPELINE","ONSHORE","UNDERGROUND","CO2 (CARBON DIOXIDE)","","","","STEPHENS","OK",34.472502,-97.66435,"MATERIAL/WELD/EQUIP FAILURE","CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",21,464,0,21,"NO","NO","YES","12/16/2015 13:45","12/17/2015 15:30",0,0,9000,155,2500,0,0,0,11655
"2373",20160009,21051,2015,"12/17/2015 1:12 PM",32109,"ONEOK NGL PIPELINE, LLC","ONEOK #1 10"" LAKE COLORADO CITY TO CR 349","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","NOLAN","TX",32.429722,-100.445277,"CORROSION","EXTERNAL",0.02,0,0,0.02,"NO","NO","YES","12/18/2015 9:30","12/20/2015 23:00",0,0,140600,3,0,50,300,0,140953
"2377",20160015,21076,2015,"12/24/2015 3:20 PM",26086,"SEADRIFT PIPELINE CORP","GCPL_ELLA-SEADRIFT_8IN","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","PROPANE","","REFUGIO COUNTY","TX",28.16015,-97.25506,"MATERIAL/WELD/EQUIP FAILURE","OTHER EQUIPMENT FAILURE",0.8,0,0,0.8,"NO","NO","NO","","",0,0,500,13,0,0,0,0,513
"2381",20160017,21085,2016,"1/4/2016 12:15 PM",31684,"PHILLIPS 66 PIPELINE LLC","PR-01","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","HUTCHINSON","TX",35.849254,-101.441487,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.35,0,0,0.35,"NO","NO","NO","","",0,0,100,10,0,0,0,0,110
"2388",20160030,21752,2016,"1/11/2016 11:23 AM",31816,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.","CONWAY WEST","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","MCPHERSON","MCPHERSON","KS",38.37783053,-97.83460727,"MATERIAL/WELD/EQUIP FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",140,0,0,140,"NO","NO","YES","1/11/2016 11:45","1/12/2016 6:30",0,0,10000,10160,0,26000,4000,0,50160
"2391",20160027,21199,2016,"1/12/2016 11:40 AM",32147,"MARATHON PIPE LINE LLC","GALVESTON BAY REFINERY - BAYTOWN 8 INCH","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","TEXAS CITY","GALVESTON ","TX",29.366003,-94.929943,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.2,0,0,0.2,"NO","NO","YES","1/12/2016 11:43","1/15/2016 3:49",0,0,10,4,0,0,0,0,14
"2395",20160031,21535,2016,"1/15/2016 4:30 AM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","BURDEN JUNCTION TO COFFEYVILLE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","BUTANE","COFFEYVILLE","MONTGOMERY","KS",37.058121,-95.634147,"MATERIAL/WELD/EQUIP FAILURE","ENVIRONMENTAL CRACKING-RELATED",169,238,20,149,"NO","NO","YES","1/15/2016 9:57","1/29/2016 8:31",0,0,152000,8319,0,4e+05,0,2500,562819
"2396",20160024,21538,2016,"1/15/2016 5:30 PM",30826,"WILLIAMS FIELD SERVICES","OVERLAND PASS PIPELINE","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","CARBON COUNTY","WY",41.6514111,-107.8231666,"NATURAL FORCE DAMAGE","TEMPERATURE",1.1,0,0,1.1,"NO","NO","YES","1/15/2016 17:30","1/15/2016 21:45",0,0,200,1000,0,0,0,0,1200
"2403",20160043,21137,2016,"1/21/2016 3:34 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","OLTON STATION","ONSHORE","ABOVEGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","HALFWAY","HALE ","TX",34.217554,-102.031489,"MATERIAL/WELD/EQUIP FAILURE","PUMP OR PUMP-RELATED EQUIPMENT",1,3,0,1,"NO","NO","NO","","",0,0,100,100,0,0,0,0,200
"2406",20160045,21466,2016,"1/22/2016 4:30 PM",32109,"ONEOK NGL PIPELINE, LLC","ONEOK #1- 10"" LAKE COLORADO CITY TO CR 349 ","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID)","","","NOLAN","TX",32.431944,-101.44,"CORROSION","EXTERNAL",0.02,0,0,0.02,"NO","NO","YES","1/23/2016 7:06","1/24/2016 16:30",0,0,75000,3,0,50,300,0,75353
"2427",20160053,21880,2016,"2/8/2016 2:00 PM",30834,"TIDELANDS OIL PRODUCTION COMPANY","XY TO ZWP OIL SHIPPING LINE","ONSHORE","ABOVEGROUND","CRUDE OIL","","","LONG BEACH","LOS ANGELES","CA",33.764961,-118.209047,"CORROSION","INTERNAL",0.5,0,0.5,0,"NO","NO","YES","2/8/2016 14:15","2/9/2016 16:00",0,0,1000,15,0,3000,0,0,4015
"2435",20160071,21221,2016,"2/12/2016 1:29 PM",10012,"NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.","AMMONIA WEST LEG ","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","ANHYDROUS AMMONIA","","","HENRY","IA",41.11988,-91.647847,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",0.29,0,0,0.29,"NO","NO","YES","2/12/2016 13:29","2/14/2016 17:45",0,0,4080,12,0,0,0,0,4092
"2445",20160079,21237,2016,"2/18/2016 7:45 PM",31618,"ENTERPRISE PRODUCTS OPERATING LLC","YSCLOSKEY PIPELINE","ONSHORE","UNDERGROUND","HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS","OTHER HVL","Y-GRADE","BELLE CHASE","PLAQUEMINES","LA",29.7961139,-90.0150778,"INCORRECT OPERATION","OTHER INCORRECT OPERATION",0.1,0,0,0.1,"YES","NO","NO","","",0,0,0,1,0,0,0,0,1
"2451",20160089,21261,2016,"2/22/2016 4:00 PM",31555,"KINDER MORGAN CO2 CO. LP","YELLOW JACKET VALVE","ONSHORE","ABOVEGROUND","CO2 (CARBON DIOXIDE)","","","CORTEZ","MONTEZUMA","CO",37.471,-108.7912,"MATERIAL/WELD/EQUIP FAILURE","NON-THREADED CONNECTION FAILURE",223,3533,0,223,"NO","NO","YES","2/22/2016 17:16","2/22/2016 17:33",0,0,130,9345,0,0,0,0,9475
